custom_id,error,model,Q1,Q2,Q3,Q4,in_actual
samples_table_GSE37745.csv,,gpt-4.1-mini-2025-04-14,"Yes | evidence: Columns 'GPL570_Days to determined death status' and 'GPL570_Dead' provide patient-specific survival time and death status data. | justification: The dataset includes patient-specific survival time (days to death or last follow-up) and death status (yes/no), fulfilling the survival data criterion.","Yes | stage i evidence: Many patients have tumor stages labeled as 1a or 1b, indicating Stage I disease. For example, GSM1019139 has stage 1a, GSM1019142 has stage 1b, and numerous others are stage 1a or 1b. | act evidence: The 'GPL570_Adjuvant treatment' column explicitly annotates adjuvant chemotherapy status for many patients, with entries 'yes' or 'no'. | justification: The dataset contains a substantial proportion of Stage I patients (stages 1a and 1b) and explicit adjuvant chemotherapy annotations, meeting the inclusion criteria for stage or ACT.","meets survival criterion: Yes | meets stage or act criterion: Yes | justification: The dataset includes patient-specific survival time and status data, and has a majority of patients with Stage I NSCLC or explicit adjuvant chemotherapy annotation, thus meeting both inclusion criteria.",Yes,True
samples_table_GSE12472.csv,,gpt-4.1-mini-2025-04-14,"Yes | evidence: Columns 'GPL1708_Dead/alive at last follow-up' and 'GPL1708_Survival as from surgery' provide survival status and survival time data for tumor samples. | justification: The dataset includes patient-specific survival status (alive or dead) and survival time in months from surgery, fulfilling the survival data criterion.","Yes | stage i evidence: Many tumor samples have 'GPL1708_Tumor stage' annotated as IA or IB, indicating Stage I NSCLC patients. | act evidence: No explicit adjuvant chemotherapy annotation is present in the dataset. | justification: Although there is no explicit adjuvant chemotherapy annotation, the dataset includes a majority of patients with Stage I NSCLC (IA or IB), meeting the inclusion criterion.","meets survival criterion: Yes | meets stage or act criterion: Yes | justification: The dataset contains patient-specific survival time and status data, and more than 50% of tumor samples are Stage I NSCLC, satisfying both inclusion criteria.",Yes,False
samples_table_GSE2003.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of gene expression data from 60 cancer cell lines, no patient survival time or status data provided. | justification: The dataset is based on cell lines, not patient samples, so survival data is not applicable.","No | stage i evidence: No patient stage information available; dataset is cell lines, not clinical samples. | act evidence: No adjuvant chemotherapy annotation present; dataset is cell lines without treatment annotation. | justification: Dataset does not include clinical patient data, so no stage or ACT information is available.",meets survival criterion: No | meets stage or act criterion: No | justification: Dataset lacks patient survival data and clinical annotations required for inclusion; it is a cell line expression dataset unrelated to clinical NSCLC patient data.,No,False
samples_table_GSE99870.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset description and sample metadata show plasma samples pre- and post-operation but no survival time or status data provided. | justification: The dataset focuses on transcriptional profiles before and after tumor removal, with no mention or data on patient survival times or status.",No | stage i evidence: No information on patient stage is provided in the dataset or description. | act evidence: No explicit adjuvant chemotherapy annotation is present in the dataset or description. | justification: Neither stage I patient composition nor ACT annotation is available or indicated.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks survival data and does not provide stage I patient majority or ACT annotation, failing both inclusion criteria.",No,False
samples_table_GSE63074.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample annotations do not mention any patient-specific survival time or status data such as overall survival (OS), recurrence-free survival (RFS), or progression-free survival (PFS). | justification: Survival data is not provided or indicated in the dataset metadata or sample annotations.",No | stage i evidence: No information on patient stage distribution is provided in the dataset description or sample annotations. | act evidence: There is no explicit annotation of adjuvant chemotherapy (ACT) treatment in the dataset metadata or sample annotations. | justification: Neither stage I patient composition nor ACT annotation is present or described in the dataset.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and does not provide information on stage I patient proportion or ACT treatment annotation, thus failing both inclusion criteria.",No,False
samples_table_GSE4869.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and title focus on cell line characteristics and motility assays, with no mention of patient survival time or status data. | justification: The dataset involves lung cancer cell lines (H460) and their motility properties, not clinical patient data with survival outcomes.","No | justification: The dataset is based on lung cancer cell lines, not patient samples, so there is no information on stage I patient composition or adjuvant chemotherapy annotation.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and does not include clinical patient samples with stage or treatment annotations; it is a cell line experimental dataset.,No,False
samples_table_GSE138092.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample annotations do not mention any patient-specific survival time or status data such as overall survival (OS), relapse-free survival (RFS), or progression-free survival (PFS). | justification: The dataset focuses on microRNA expression profiles in cerebrospinal fluid from various cancer patients and controls, without any indication of survival data collection or availability.","No | stage i evidence: No information on NSCLC staging is provided; samples are labeled by cancer type but not by stage, and no indication that >50% are Stage I NSCLC. | act evidence: There is no explicit annotation or mention of adjuvant chemotherapy (ACT) status for any patients in the dataset. | justification: The dataset lacks both stage information and ACT annotation, which are required inclusion criteria.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset does not include survival time or status data, nor does it have at least 50% Stage I NSCLC patients or explicit ACT annotation. Therefore, it does not meet the inclusion criteria for the meta-analysis.",No,False
samples_table_GSE104757.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of gene expression profiles from NSCLC cell lines treated with chemical or DMSO; no patient survival time or status data provided. | justification: The dataset is based on cell line experiments, not patient clinical data, so survival information is absent.","No | stage i evidence: No patient samples or staging information present; only cell lines are profiled. | act evidence: No adjuvant chemotherapy annotation or patient treatment data available. | justification: Dataset does not include patient samples, so neither stage I composition nor ACT annotation can be assessed or present.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and any patient clinical annotations such as stage or ACT; it is a cell line experimental dataset and does not meet inclusion criteria.,No,False
samples_table_GSE17681.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset description and sample annotations show tumor and control blood samples but no survival time or status data provided. | justification: The dataset focuses on miRNA profiling in blood samples for diagnostic purposes, with no mention or data on patient survival times or status.",No | stage i evidence: No information on cancer staging is provided in the dataset or description. | act evidence: No explicit annotation of adjuvant chemotherapy is present in the dataset or description. | justification: The dataset only includes blood samples labeled as 'lung tumor' or 'control' without any clinical staging or treatment annotation.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks both survival data and clinical annotations required for inclusion, such as stage I patient majority or adjuvant chemotherapy annotation.",No,False
samples_table_GSE126045.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample annotations include treatment status and patient response (responder/non-responder) but do not mention any survival time or survival status data such as overall survival (OS), relapse-free survival (RFS), or progression-free survival (PFS). | justification: Survival data is required for inclusion, but this dataset only provides treatment response status without survival time or status information.","No | stage i evidence: No information on patient stage is provided in the dataset description or sample annotations. | act evidence: No explicit annotation of adjuvant chemotherapy (ACT) is present; treatment status is 'pre-treatment' and patient response refers to response to anti-PD-1 therapy, not ACT. | justification: Neither majority Stage I patients nor ACT annotation is evident from the dataset.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival time and status data, and does not provide evidence of majority Stage I patients or ACT annotation. Therefore, it does not meet the inclusion criteria.",No,False
samples_table_GSE244645.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample metadata do not include any patient-specific survival time or status data such as overall survival (OS), recurrence-free survival (RFS), or progression-free survival (PFS). | justification: Survival data is a required inclusion criterion, but no survival time or status information is provided in the dataset or metadata.","Yes | stage i evidence: Most NSCLC patient samples with tumor presence have TNM staging indicating T1 or T2N0M0, consistent with early stage I disease (e.g., T1bN0M0, T1N0M0, T1bcN0M0). | act evidence: No explicit adjuvant chemotherapy annotation is present in the dataset. | justification: Although no ACT annotation is provided, the majority of NSCLC samples with tumor presence are stage I based on TNM staging data.","meets survival criterion: No | meets stage or act criterion: Yes | justification: The dataset lacks patient-specific survival time and status data, failing the first inclusion criterion. However, it meets the second criterion by having a majority of stage I NSCLC patients. Since both criteria must be met, the dataset does not qualify for inclusion.",No,False
samples_table_GSE193628.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample annotations indicate cell line experiments (PC-9 gefitinib resistant and sensitive) without any patient survival time or status data. | justification: The data is derived from cell line microarray experiments, not from patient clinical samples, so no survival data is available.","No | stage i evidence: No patient stage information is provided; samples are cell lines, not patient tumors. | act evidence: No adjuvant chemotherapy annotation is present; samples are cell lines treated with gefitinib or DMSO. | justification: The dataset does not include patient samples, so stage or ACT annotation is not applicable.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and does not include patient samples with stage or ACT annotation; it is a cell line study focused on molecular mechanisms of drug resistance.,No,False
samples_table_GSE64322.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample annotations do not mention any patient-specific survival time or status data such as overall survival (OS), relapse-free survival (RFS), or progression-free survival (PFS). | justification: The dataset consists of patient-derived cell line models with mutation and resistance mechanism annotations but lacks any survival outcome data.","No | stage i evidence: No information on patient clinical stage or proportion of stage I patients is provided in the dataset or description. | act evidence: There is no explicit annotation of adjuvant chemotherapy (ACT) treatment in the dataset or description. | justification: The dataset only includes mutation status and resistance mechanisms in cell lines, without clinical stage or treatment annotations.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks both survival data and the required clinical annotations (stage I majority or ACT annotation). Therefore, it does not meet the inclusion criteria for the meta-analysis.",No,False
samples_table_GSE5828.csv,,gpt-4.1-mini-2025-04-14,No | evidence: The dataset description and sample annotations do not mention any patient-specific survival time or status data such as overall survival or progression-free survival. | justification: The dataset focuses on gene expression profiling of lung SCC samples with different nodal statuses but does not provide survival outcome data for the patients.,"No | stage i evidence: No information on the stage distribution of patients is provided; only nodal status (N0, N1/2m, N1d) is described without specifying stage I proportion. | act evidence: There is no explicit annotation or mention of adjuvant chemotherapy treatment status for the samples. | justification: The dataset lacks both explicit stage I patient composition data and adjuvant chemotherapy annotation, so it does not meet the inclusion criteria for stage or ACT.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset does not include survival data nor does it have at least 50% stage I patients or adjuvant chemotherapy annotation. Therefore, it does not meet the inclusion criteria for the meta-analysis.",No,False
samples_table_GSE190731.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset description and sample annotations indicate xenograft mouse model samples with treatment groups; no patient-specific survival time or status data provided. | justification: The dataset involves mouse xenograft tumors treated with antibodies, not human patient data with survival outcomes.","No | stage i evidence: No information on patient stage; samples are from mouse xenograft tumors, not human patients. | act evidence: No explicit adjuvant chemotherapy annotation; treatments are experimental antibodies in mice. | justification: The dataset does not include human NSCLC patient stage or adjuvant chemotherapy data.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and does not meet criteria for stage I patient majority or adjuvant chemotherapy annotation; it is a preclinical mouse model study.,No,False
